資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,地点　緯度（北緯）,地点　経度（東経）,曜日(発生年月日),祝日(発生年月日)
1,52,101,0033,2,000,001,37000,0,0000,201,2020,02,06,09,00,12,2,3,3,01,00,7,09,22,01,22,15,9,30,70,4,2,21,25,35,03,14,31,31,01,11,10,10,20,50,3,3,2,2,2,2,2,4,360418576,1361438820,5,3
1,52,101,0034,2,000,001,37000,0,0000,201,2020,01,17,21,50,22,1,2,1,01,00,7,01,22,00,23,15,9,30,70,4,3,01,65,25,04,61,31,00,01,00,02,00,00,00,4,0,2,0,2,0,4,2,360355976,1361254576,6,3
1,52,101,0035,2,000,004,37000,0,0000,201,2020,01,14,22,30,22,2,2,1,01,00,3,09,22,09,22,15,9,30,70,4,2,21,01,35,04,04,31,31,01,01,03,03,80,50,2,2,1,1,2,2,2,2,360326650,1361423933,3,3
1,52,101,0036,2,000,001,37000,0,0000,201,2020,02,14,07,20,11,1,2,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,45,01,04,61,31,00,01,00,04,00,80,00,3,0,2,0,2,0,4,2,360516322,1361315354,6,3
1,52,101,0037,2,000,001,37000,0,0000,201,2020,01,22,08,20,12,2,2,1,01,00,7,09,22,09,22,14,9,30,70,4,2,21,35,35,14,51,31,00,11,00,03,00,40,20,3,3,2,0,2,0,4,2,360445369,1361148456,4,3
1,52,101,0038,2,000,002,01580,0,0000,201,2020,01,11,13,40,12,3,3,2,13,00,7,00,23,00,23,03,6,01,70,4,2,21,55,55,13,04,31,31,11,01,10,10,10,10,2,2,1,1,2,2,4,2,360018842,1362125879,7,3
1,52,101,0039,2,000,001,00080,2,0000,201,2020,02,07,17,38,21,1,2,1,14,00,7,00,23,00,23,05,9,01,70,1,4,21,45,25,03,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,360431763,1361439359,6,3
1,52,101,0040,2,000,001,10010,0,0000,201,2020,01,29,20,15,22,3,3,2,07,00,1,00,23,00,23,04,9,01,70,4,2,21,25,35,03,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360628166,1361243794,4,3
1,52,101,0041,2,000,001,20200,0,0000,201,2020,01,22,09,45,12,2,2,1,01,00,1,09,22,09,22,18,9,30,70,4,2,21,65,75,03,03,01,31,01,01,04,04,50,85,3,2,2,2,2,2,4,4,360405833,1361219448,4,3
1,52,101,0042,2,000,001,20360,0,0000,201,2020,01,21,18,15,22,2,2,1,01,00,1,09,22,00,23,15,9,30,70,5,4,01,35,75,03,61,31,00,01,00,03,00,50,00,4,0,2,0,2,0,4,2,360613606,1361320925,3,3
1,52,101,0043,2,000,001,37000,0,0000,201,2020,02,04,07,45,11,1,2,1,14,00,7,00,23,00,23,03,9,01,70,4,4,21,01,65,03,04,31,31,01,01,03,03,10,10,2,2,1,1,2,2,4,2,360530710,1361251479,3,3
1,52,101,0044,2,000,001,37000,0,0000,201,2020,02,06,08,40,12,2,3,3,01,00,7,09,22,09,22,15,9,30,70,5,3,21,01,01,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360509402,1361315086,5,3
1,52,101,0045,2,000,001,10360,0,0000,201,2020,02,21,13,30,12,2,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,01,35,04,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360554020,1361341171,6,3
1,52,101,0046,2,000,001,99000,0,0000,201,2020,02,09,14,24,12,1,3,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,01,45,03,04,31,31,01,01,10,10,20,60,3,3,2,2,2,2,2,4,360713461,1361310245,1,3
1,52,101,0047,2,000,001,00080,1,0000,201,2020,02,12,17,35,21,1,2,1,01,00,1,09,22,09,22,19,9,30,70,1,2,21,01,01,03,03,31,31,01,01,10,10,10,31,2,3,2,2,2,2,4,4,360402443,1361432676,4,3
1,52,101,0048,2,000,001,37000,0,0000,201,2020,02,17,12,05,12,2,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,45,65,11,03,01,31,11,01,03,03,10,30,3,3,2,2,2,2,4,2,360432621,1361133996,2,3
1,52,101,0049,2,000,002,10360,0,0000,201,2020,01,23,11,51,12,3,2,2,01,00,1,09,22,09,22,18,9,30,70,4,2,21,65,35,04,14,31,31,01,11,10,04,10,70,2,2,1,2,2,2,2,4,360407451,1361305010,5,3
1,52,101,0050,2,000,001,37000,0,0000,201,2020,02,25,18,00,21,3,2,2,01,00,7,09,22,09,22,15,9,30,70,5,4,21,65,01,03,51,31,00,01,00,10,00,80,10,3,2,2,0,2,0,4,2,360518360,1361345232,3,3
1,52,101,0051,2,000,001,00080,1,0410,201,2020,02,09,06,13,23,3,2,2,14,00,1,00,23,00,23,04,9,01,70,1,2,21,45,25,12,17,01,01,11,11,10,10,10,13,3,3,2,2,2,2,4,4,360251692,1361423131,1,3
1,52,101,0052,2,000,001,37000,0,0000,201,2020,02,15,17,00,13,2,3,1,07,00,7,00,23,00,23,05,9,01,70,4,2,21,25,01,03,04,31,31,01,01,03,03,60,80,2,2,2,1,2,2,2,4,360506617,1361616524,7,3
1,52,101,0060,2,000,001,20370,0,0000,201,2020,02,19,18,00,21,2,2,1,01,00,7,09,22,09,22,14,9,30,70,4,2,21,01,55,03,51,31,00,01,00,10,00,10,20,3,3,2,0,2,0,4,2,360417218,1361409924,4,3
1,52,103,0001,2,000,001,20880,0,0000,205,2020,01,30,18,10,21,3,1,2,01,00,1,09,22,00,23,15,9,30,70,4,2,01,45,75,03,61,31,00,01,00,03,00,10,00,3,0,2,0,2,0,4,2,355925887,1362926017,5,3
1,52,103,0002,2,000,001,37000,0,0000,205,2020,02,06,08,22,12,5,2,3,14,00,7,00,23,00,23,03,9,01,70,4,2,21,55,35,03,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,355906269,1362948896,5,3
1,52,103,0003,2,000,001,37000,0,0000,205,2020,02,02,17,34,21,1,2,1,01,00,7,09,22,04,21,11,9,30,70,4,2,21,65,75,04,51,31,00,01,00,03,00,10,40,3,3,2,0,2,0,4,2,355837369,1362958943,1,3
1,52,105,0005,2,000,001,20170,0,0000,210,2020,02,04,06,51,23,3,3,1,01,00,7,01,22,09,22,15,9,30,70,4,2,21,45,55,03,03,31,31,01,01,03,04,10,20,3,3,2,2,2,2,4,2,360622223,1361908433,3,3
1,52,105,0006,2,000,001,00080,2,4020,210,2020,01,29,19,52,22,3,3,2,07,00,1,00,23,00,23,05,9,01,70,1,2,21,45,65,03,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360713476,1361531210,4,3
1,52,105,0007,2,000,001,10350,0,0000,210,2020,02,05,17,56,21,3,3,2,14,00,7,00,23,00,23,04,9,01,70,4,2,21,35,01,03,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,361039071,1361316397,4,3
1,52,105,0008,2,000,001,37000,0,0000,210,2020,01,22,11,42,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,75,25,03,14,31,31,01,11,04,04,25,60,2,3,1,2,2,2,4,4,360721715,1361240031,4,3
1,52,105,0009,2,000,001,37000,0,0000,210,2020,02,14,17,03,13,1,3,1,01,00,7,09,22,01,21,14,9,30,70,4,4,21,01,01,03,04,31,31,01,01,10,04,10,70,3,3,2,2,2,2,4,2,361032978,1361354206,6,3
1,52,105,0010,2,000,001,20640,0,0000,210,2020,02,06,07,46,11,2,3,3,01,00,7,09,22,09,22,14,9,30,70,4,3,21,65,35,01,03,01,31,01,01,10,03,20,10,3,3,2,2,2,2,4,2,360958889,1361624748,5,3
1,52,105,0011,2,000,001,00080,2,0000,210,2020,02,17,17,14,13,3,2,2,14,00,1,00,23,00,23,05,9,01,70,1,2,21,35,45,03,04,31,31,01,01,10,10,15,36,3,2,2,2,2,2,4,4,360701349,1361528597,2,3
1,52,105,0012,2,000,001,37000,0,0000,210,2020,02,12,12,56,12,1,2,1,01,00,7,01,21,09,22,11,9,30,70,5,2,21,75,35,04,04,31,31,01,01,10,10,10,60,3,3,2,2,2,2,4,2,360722208,1361317644,4,3
1,52,105,0013,2,000,001,99000,0,0000,210,2020,02,09,09,22,12,2,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,45,25,03,03,31,31,01,01,10,10,70,20,3,3,2,2,2,2,4,2,360717765,1361200695,1,3
1,52,106,0003,2,000,001,00080,2,0000,208,2020,01,31,19,37,22,2,3,2,07,00,1,00,23,00,23,05,9,01,70,3,2,21,55,45,03,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,361153787,1361602457,6,3
1,52,106,0004,2,000,001,37000,0,0000,208,2020,02,10,10,17,12,5,2,4,07,00,1,00,23,00,23,03,9,01,70,4,2,21,65,45,03,03,01,31,01,01,10,10,30,40,3,3,2,2,2,2,4,2,361332348,1361155666,2,2
1,52,106,0005,2,000,001,37000,0,0000,208,2020,01,28,14,06,12,2,3,1,01,00,7,09,22,01,22,14,9,30,70,5,2,21,55,55,12,04,31,31,11,01,04,10,50,80,3,3,2,1,2,2,2,4,361404760,1361407327,3,3
1,52,106,0006,2,000,001,37000,0,0000,208,2020,02,20,13,50,12,1,2,1,01,00,7,04,22,09,22,15,9,30,70,4,2,21,65,01,03,03,31,31,01,01,03,03,20,10,2,2,2,1,2,2,4,2,361323554,1361155151,5,3
1,52,109,0012,2,000,001,37000,0,0000,207,2020,01,10,08,04,11,1,2,1,01,00,7,01,21,09,22,14,9,30,70,5,4,21,45,45,03,04,31,31,01,01,10,10,10,70,3,3,2,2,2,2,4,2,355657990,1361127273,6,3
1,52,109,0013,2,000,001,10250,0,0000,207,2020,02,02,10,40,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,25,75,03,14,31,31,01,11,04,04,10,30,3,2,2,1,2,2,4,2,355711525,1361328380,1,3
1,52,109,0014,2,000,001,21540,0,0000,207,2020,01,29,14,40,12,3,3,2,14,00,7,00,23,00,23,03,9,01,70,4,2,21,45,65,12,04,01,31,11,01,03,03,10,10,2,2,2,1,2,2,2,4,355921272,1361117979,4,3
1,52,109,0015,2,000,002,00080,1,4221,207,2020,02,17,15,45,12,3,2,2,07,00,1,00,23,00,23,05,9,01,70,1,4,21,01,25,04,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,355717324,1361121457,2,3
1,52,109,0016,2,000,001,10340,0,0000,423,2020,01,29,07,45,11,3,3,2,14,00,7,00,23,00,23,04,9,01,70,4,3,21,55,45,03,14,31,31,01,11,04,04,80,46,3,3,2,2,2,2,4,2,355925576,1360852879,4,3
1,52,109,0017,2,000,001,20060,0,0000,207,2020,02,15,19,30,22,1,2,1,01,00,7,09,22,00,23,15,9,30,70,5,4,01,65,65,03,61,31,00,01,00,10,00,50,00,3,0,2,0,2,0,4,2,355650842,1361037317,7,3
1,52,109,0018,2,000,001,00080,2,4221,207,2020,02,21,18,25,21,1,3,1,01,00,1,09,22,09,22,18,9,30,70,1,2,21,55,35,04,04,31,31,01,01,10,10,40,50,3,3,2,2,2,2,4,2,355720648,1361120279,6,3
1,52,111,0011,2,000,001,10340,0,0000,209,2020,01,26,17,35,21,1,2,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,45,25,03,13,31,31,01,11,04,04,13,10,3,3,2,2,2,2,2,4,355355323,1360917508,1,3
1,52,111,0012,2,000,001,37000,0,0000,209,2020,01,12,09,16,12,2,2,1,14,00,7,00,23,00,23,03,9,01,01,4,3,01,45,01,04,61,31,00,01,00,02,00,80,00,3,0,2,0,2,0,4,2,355426122,1360829105,1,2
1,52,111,0013,2,000,001,21330,0,0000,209,2020,02,05,09,40,12,3,2,2,07,00,1,00,23,00,23,04,9,01,70,4,2,21,55,55,11,04,01,31,11,01,04,04,15,30,3,2,2,2,2,2,4,2,355512831,1360942673,4,3
1,52,111,0014,2,000,001,03650,0,0000,209,2020,01,25,12,45,12,1,2,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,65,25,03,61,31,00,01,00,03,00,10,00,3,0,2,0,2,0,4,2,355420897,1360914553,7,3
1,52,111,0015,2,000,001,00080,2,4263,209,2020,02,09,19,20,22,2,3,1,14,00,7,00,23,00,23,04,9,01,70,1,2,21,25,45,04,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,355508791,1361128024,1,3
1,52,111,0017,2,000,001,00080,2,0428,209,2020,02,21,07,27,11,1,3,1,14,00,7,00,23,00,23,04,9,01,70,1,2,21,25,35,03,04,31,31,01,01,10,10,13,10,2,2,2,1,2,2,2,4,355352933,1361132605,6,3
1,52,112,0011,2,000,001,37000,0,0000,202,2020,01,16,10,38,12,1,2,1,14,00,7,00,23,00,23,05,9,01,70,1,2,21,65,45,04,14,31,31,01,11,04,04,30,10,3,3,2,2,2,2,2,4,353846092,1360330067,5,3
1,52,112,0012,2,000,001,21500,0,0000,202,2020,01,23,08,32,12,2,2,2,01,00,1,09,22,09,22,15,9,30,70,4,2,21,75,55,03,04,31,31,01,01,03,03,50,10,3,3,2,2,2,2,4,2,353735414,1360239114,5,3
1,52,112,0013,2,000,001,00270,2,0140,442,2020,01,24,08,17,12,2,2,2,14,00,7,00,23,00,23,03,9,01,70,4,3,21,45,45,17,03,31,31,11,01,04,04,10,30,3,2,2,2,2,2,4,2,353630923,1355710119,6,3
1,52,112,0014,2,000,001,00080,2,0000,202,2020,02,02,14,42,12,1,3,1,07,00,1,00,23,00,23,04,9,01,70,4,3,21,01,65,04,04,31,31,01,01,04,04,10,30,2,2,2,2,2,2,4,4,354436363,1360610485,1,3
1,52,112,0015,2,000,001,37000,0,0000,202,2020,02,14,13,00,12,1,2,1,14,00,7,00,23,00,23,03,9,01,70,5,2,21,65,65,03,51,31,00,01,00,03,00,80,10,3,3,2,0,2,0,4,2,353903748,1360426938,6,3
1,52,112,0016,1,001,000,10390,0,0000,442,2020,02,21,12,20,12,1,3,1,13,00,7,00,23,00,23,03,5,01,70,4,3,41,55,00,31,75,31,00,00,00,03,00,10,00,2,0,0,0,0,0,1,0,354026622,1355807994,6,3
1,52,112,0017,2,000,001,37000,0,0000,202,2020,02,26,10,54,12,1,2,1,07,00,1,00,23,00,23,05,9,01,70,1,2,21,25,25,03,04,31,31,01,01,04,04,40,50,3,3,2,2,2,2,2,4,353845465,1360311858,4,3
1,52,112,0021,2,000,001,00270,1,0032,202,2020,02,22,09,04,12,2,2,2,07,00,1,00,23,00,23,05,9,01,70,1,2,21,01,25,12,03,01,31,11,01,10,10,30,10,3,3,2,2,2,2,2,4,353800619,1360253964,7,2
1,52,113,0004,2,000,002,37000,0,0000,204,2020,01,01,09,39,12,2,2,1,01,00,1,09,22,09,22,15,9,30,70,4,4,21,65,55,04,04,31,31,01,01,04,04,80,50,3,3,1,1,2,2,2,2,352843690,1354457220,4,1
1,52,113,0005,2,000,001,37000,0,0000,481,2020,01,25,08,05,12,1,3,1,11,00,7,00,23,00,23,03,3,01,70,4,2,21,55,55,03,13,31,31,01,11,04,04,50,50,2,2,1,1,2,2,4,2,353150528,1353025458,7,3
1,52,113,0006,2,000,001,99000,0,0000,481,2020,01,31,18,30,22,1,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,01,45,55,04,61,31,00,01,00,10,00,40,00,3,0,2,0,2,0,4,2,352917164,1353250887,6,3
1,52,113,0007,2,000,001,03030,0,0000,501,2020,02,13,17,47,21,1,3,1,07,00,7,00,23,00,23,03,9,01,70,4,2,21,45,25,04,34,31,31,01,00,04,04,50,10,2,2,2,0,2,0,4,2,352715061,1355234957,5,3
1,52,113,0008,2,000,002,00270,2,0000,481,2020,02,07,12,27,12,1,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,35,55,03,04,31,31,01,01,04,04,31,10,3,3,2,2,2,2,2,4,352915116,1353249654,6,3
1,52,113,0009,2,000,001,00270,2,0044,204,2020,02,02,16,40,13,1,2,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,55,75,04,61,31,00,01,00,10,00,50,00,3,0,2,0,2,0,4,2,352901230,1354622738,1,3
1,52,114,0020,2,000,001,21540,0,0000,201,2020,01,31,18,05,21,3,2,2,01,00,1,09,22,00,23,18,9,30,70,4,2,01,55,35,03,61,31,00,01,00,04,00,10,00,3,0,2,0,2,0,4,2,360208471,1361248435,6,3
1,52,114,0022,2,000,001,10340,0,0000,201,2020,02,06,08,10,12,5,3,3,14,00,7,00,23,00,23,03,9,01,70,4,2,21,55,25,03,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360135754,1360908845,5,3
1,52,114,0023,2,000,001,37000,0,0000,201,2020,02,06,09,05,12,2,2,3,14,00,7,00,23,00,23,03,9,01,70,4,2,21,45,55,03,04,31,31,01,01,02,02,10,30,3,3,2,2,2,2,4,2,360339546,1361120953,5,3
1,52,114,0024,2,000,001,10100,0,0000,201,2020,01,30,18,57,22,3,2,2,01,00,1,09,22,00,23,15,9,30,70,4,2,01,45,01,04,61,31,00,01,00,03,00,10,00,3,0,2,0,2,0,4,2,360341761,1361233198,5,3
1,52,114,0026,2,000,001,37000,0,0000,201,2020,02,06,07,55,12,5,2,3,14,00,7,00,23,00,23,03,9,01,70,4,2,21,45,00,03,00,31,00,01,00,03,00,30,00,3,0,2,0,2,0,2,0,360205124,1361313292,5,3
1,52,114,0027,2,000,001,00080,2,0000,201,2020,02,04,20,27,22,2,2,2,07,00,1,00,23,00,23,04,9,01,70,1,2,21,35,75,03,04,31,31,01,01,10,10,30,10,2,2,2,2,2,2,2,4,360030642,1361231992,3,3
1,52,114,0028,2,000,001,10130,0,0000,201,2020,01,28,09,18,12,2,3,1,01,00,1,09,22,09,22,15,9,30,70,4,3,21,55,65,03,14,31,31,01,11,03,10,50,10,2,2,1,1,2,2,2,4,360836905,1360948653,3,3
1,52,114,0029,2,000,001,99000,0,0000,201,2020,02,03,14,50,12,2,3,1,00,00,7,00,23,00,23,00,0,20,70,0,4,01,65,45,03,61,31,00,01,00,10,00,30,00,3,0,2,0,2,0,4,2,360110321,1361444887,2,3
1,52,114,0030,2,000,001,21990,0,0000,201,2020,01,26,18,30,22,1,1,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,65,75,03,61,31,00,01,00,01,00,50,00,3,0,2,0,2,0,4,2,360251854,1361354506,1,3
1,52,114,0031,2,000,001,00080,1,0000,201,2020,02,09,13,14,12,1,2,1,14,00,7,00,23,00,23,05,7,01,70,1,2,21,45,55,03,14,31,31,01,11,10,10,30,10,3,3,2,2,2,2,2,4,360243729,1361413206,1,3
1,52,114,0032,2,000,001,37000,0,0000,201,2020,02,12,16,11,12,2,2,1,01,00,8,09,22,00,23,15,9,30,70,4,2,01,45,01,03,61,31,00,01,00,03,00,80,00,3,0,2,0,2,0,4,2,360213659,1361117506,4,3
1,52,114,0033,2,000,001,21540,0,0000,201,2020,02,10,14,40,12,3,2,2,14,00,7,00,23,00,23,04,9,01,70,4,2,21,55,45,04,14,31,31,01,11,04,04,10,30,2,2,2,2,2,2,4,2,360301258,1361254494,2,2
1,52,114,0034,2,000,001,37000,0,0000,201,2019,08,10,12,25,12,1,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,55,65,03,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360229656,1361253529,7,2
1,52,114,0035,2,000,001,37000,0,0000,201,2020,02,11,16,18,12,1,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,35,55,03,03,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360326702,1361115099,3,1
1,52,114,0036,2,000,001,99000,0,0000,201,2019,12,25,12,00,12,1,3,1,00,00,7,00,23,00,23,00,0,20,70,0,4,41,01,00,04,76,31,00,01,00,01,00,00,00,4,0,2,0,2,0,4,0,360149240,1360856153,4,3
1,52,114,0037,2,000,001,37000,0,0000,201,2020,02,10,14,45,12,2,2,1,01,00,7,09,22,09,22,15,9,30,70,4,2,21,65,01,04,51,31,00,01,00,03,00,10,40,3,3,2,0,2,0,4,2,360221544,1361153138,2,2
1,52,114,0038,2,000,001,00080,1,0000,201,2020,01,08,19,23,22,3,2,2,01,00,1,09,22,00,23,18,9,30,70,1,2,01,75,55,04,61,31,00,01,00,10,00,52,00,3,0,2,0,2,0,4,2,360234772,1361402299,4,3
1,52,059,0004,2,000,001,43010,1,1083,210,2020,02,17,01,53,22,3,3,2,14,00,7,00,23,00,23,05,9,01,70,1,4,21,55,01,17,03,01,31,11,01,10,10,30,10,3,2,2,1,2,2,2,4,360729200,1361643561,2,3
1,52,059,0005,2,000,002,43020,2,0933,201,2020,03,06,13,37,12,1,3,1,14,00,7,00,23,00,23,05,9,01,70,1,4,21,55,55,03,03,31,31,01,01,10,10,10,30,2,2,1,2,2,2,4,2,360036070,1361328584,6,3
1,52,101,0053,2,000,001,37000,0,0000,322,2020,02,28,06,50,11,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,45,65,03,04,31,31,01,01,04,04,70,10,3,2,2,1,2,2,2,4,360640712,1361749969,6,3
1,52,101,0054,2,000,001,20370,0,0000,201,2020,02,16,15,10,12,3,2,2,01,00,7,09,22,09,22,18,9,30,70,4,2,21,01,65,03,04,31,31,01,01,03,03,50,50,2,2,1,1,2,2,4,2,360419910,1361433702,1,3
1,52,101,0055,2,000,001,10360,0,0000,201,2020,02,10,16,45,13,5,2,2,14,00,1,00,23,00,23,05,9,01,70,4,2,21,75,35,03,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360414317,1361305283,2,2
1,52,101,0056,2,000,001,10370,0,0000,201,2020,02,21,20,50,22,2,3,1,14,00,7,00,23,00,23,03,7,01,70,4,4,01,25,35,03,61,31,00,01,00,03,00,80,00,3,0,2,0,2,0,4,2,360121511,1361721958,6,3
1,52,101,0057,2,000,001,20190,0,0000,201,2020,02,12,13,15,12,1,3,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,75,65,03,14,31,31,01,11,10,10,10,31,3,3,2,2,2,2,4,4,360351602,1361517083,4,3
1,52,101,0058,2,000,001,37000,0,0000,201,2020,02,21,11,50,12,1,1,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,35,65,03,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360436504,1361331097,6,3
1,52,101,0059,2,000,001,37000,0,0000,201,2020,02,29,18,40,21,2,2,1,14,00,1,00,23,00,23,03,9,01,70,4,4,21,45,00,03,00,31,00,01,00,10,00,30,00,3,0,2,0,2,0,2,0,360607230,1361515144,7,3
1,52,101,0061,2,000,001,00080,1,0000,201,2020,02,08,14,00,12,2,2,1,01,00,1,09,22,09,22,15,9,30,70,4,2,21,65,65,03,03,31,31,01,01,10,03,80,50,2,2,2,2,2,2,4,2,360258168,1361428420,7,3
1,52,101,0062,2,000,001,99000,0,0000,201,2020,02,24,08,50,12,1,3,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,75,45,04,04,31,31,01,01,10,10,30,30,3,3,2,2,2,2,4,2,360257484,1361453797,2,1
1,52,101,0063,2,000,001,37000,0,0000,201,2020,02,07,10,38,12,1,2,1,01,00,7,09,22,09,22,14,9,30,70,4,4,21,25,01,12,03,01,31,11,01,04,10,20,50,1,1,2,2,2,2,2,4,360501292,1361558523,6,3
1,52,101,0064,2,000,002,04160,0,0000,201,2020,03,06,07,00,11,1,3,1,14,00,7,00,23,00,23,05,9,01,70,4,2,21,55,25,12,03,01,31,11,01,04,04,10,31,3,3,2,2,2,2,4,2,360509482,1361547677,6,3
1,52,101,0065,2,000,001,04160,0,0000,201,2020,03,05,16,00,12,3,2,2,14,00,7,00,23,00,23,05,9,01,70,4,2,21,55,35,03,03,31,31,01,01,04,04,60,70,3,3,2,2,2,2,4,2,360507517,1361445390,5,3
1,52,101,0066,2,000,001,04160,0,0000,201,2020,03,16,09,20,12,5,2,2,14,00,7,00,23,00,23,05,9,01,70,4,2,21,45,45,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360502120,1361339089,2,3
1,52,101,0067,2,000,001,10360,0,0000,201,2020,03,10,12,20,12,3,1,2,14,00,1,00,23,00,23,04,9,01,70,5,2,21,35,45,03,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360447264,1361317471,3,3
1,52,101,0068,2,000,001,37000,0,0000,201,2020,03,04,09,05,12,2,3,1,07,00,7,00,23,00,23,03,9,01,70,4,2,01,75,01,03,61,31,00,01,00,04,00,50,00,3,0,2,0,2,0,4,2,360550425,1361311687,4,3
1,52,101,0069,2,000,001,20370,0,0000,201,2020,03,10,19,08,22,3,2,2,01,00,1,09,22,00,23,19,9,30,70,4,2,01,55,55,03,61,31,00,01,00,04,00,80,00,3,0,2,0,2,0,4,2,360401405,1361332989,3,3
1,52,101,0070,2,000,001,37000,0,0000,201,2020,03,19,23,33,22,3,3,2,01,00,7,09,22,09,22,14,9,30,70,4,4,21,01,01,03,04,31,31,01,01,10,10,10,40,2,2,2,2,2,2,2,4,360354720,1361202981,5,2
1,52,101,0071,2,000,001,10010,0,0000,201,2020,03,05,08,10,12,3,1,2,14,00,1,00,23,00,23,05,9,01,70,4,2,21,45,65,03,14,31,31,01,11,04,04,50,80,3,3,2,2,2,2,2,4,360334645,1361313619,5,3
1,52,101,0072,2,000,001,37000,0,0000,201,2020,03,10,21,10,22,3,2,2,01,00,1,09,22,00,23,15,9,30,70,4,2,01,45,65,04,61,31,00,01,00,04,00,10,00,3,0,2,0,2,0,4,2,360402729,1361423003,3,3
1,52,101,0073,2,000,001,37000,0,0000,201,2020,03,19,12,00,12,1,2,1,01,00,7,09,22,09,22,15,8,30,70,4,2,21,75,25,03,51,31,00,01,00,01,00,40,20,3,3,2,0,2,0,4,2,360530359,1361344047,5,2
1,52,101,0076,2,000,001,37000,0,0000,201,2020,03,12,06,45,11,1,2,1,01,00,7,09,22,09,22,15,9,30,70,4,2,21,35,25,03,04,31,31,01,01,03,03,50,50,3,3,2,2,2,2,4,2,360328047,1361320349,5,3
1,52,103,0004,2,000,002,37000,0,0000,205,2020,02,21,12,18,12,1,2,1,01,00,7,01,21,09,22,15,9,30,70,4,4,21,65,65,03,04,01,31,01,01,10,03,10,40,3,2,2,2,2,2,4,4,355916157,1363004513,6,3
1,52,103,0005,2,000,001,99000,0,0000,205,2020,01,28,08,17,12,2,3,2,00,00,7,00,23,00,23,00,0,20,70,0,4,01,65,35,22,61,00,00,00,00,10,00,10,00,4,0,0,0,0,0,4,2,355924645,1362822990,3,3
1,52,105,0014,2,000,001,37000,0,0000,210,2019,12,18,16,17,13,2,1,1,14,00,7,00,23,00,23,02,9,01,70,5,4,01,55,75,03,61,31,00,01,00,10,00,10,00,4,0,2,0,2,0,4,2,360915016,1361317338,4,3
